timestamp,BPM,Quality
1557454125215,76,LOCKED
1557454126191,76,LOCKED
1557454127187,76,LOCKED
1557454128182,75,LOCKED
1557454129241,75,LOCKED
1557454130176,75,LOCKED
1557454131180,76,LOCKED
1557454132168,76,LOCKED
1557454133215,76,LOCKED
1557454134176,75,LOCKED
1557454135159,75,LOCKED
1557454136152,75,LOCKED
1557454137149,74,LOCKED
1557454138147,73,LOCKED
1557454139141,69,LOCKED
1557454140137,69,LOCKED
1557454141132,68,LOCKED
1557454142128,68,LOCKED
1557454143137,67,LOCKED
1557454144121,67,LOCKED
1557454145118,67,LOCKED
1557454146119,64,LOCKED
1557454147120,64,LOCKED
1557454148109,64,LOCKED
1557454149119,65,LOCKED
1557454150098,66,LOCKED
1557454151131,66,LOCKED
1557454152096,67,LOCKED
1557454153086,66,LOCKED
1557454154085,67,LOCKED
1557454155112,72,LOCKED
1557454156102,72,LOCKED
1557454157072,72,LOCKED
1557454158067,73,LOCKED
1557454159105,72,LOCKED
1557454160058,73,LOCKED
1557454161055,72,LOCKED
1557454162131,72,LOCKED
1557454163085,72,LOCKED
1557454164042,72,LOCKED
1557454165039,72,LOCKED
1557454166035,71,LOCKED
1557454167099,71,LOCKED
1557454168031,70,LOCKED
1557454169023,70,LOCKED
1557454170020,69,LOCKED
1557454171052,68,LOCKED
1557454172052,63,LOCKED
1557454173008,62,LOCKED
1557454174004,62,LOCKED
1557454174999,62,LOCKED
1557454176042,62,LOCKED
1557454176992,61,LOCKED
1557454177989,60,LOCKED
1557454178984,58,LOCKED
1557454180069,60,LOCKED
1557454180976,58,LOCKED
1557454181973,59,LOCKED
1557454182971,59,LOCKED
1557454183987,59,LOCKED
1557454184963,59,LOCKED
1557454185956,59,LOCKED
1557454187032,59,LOCKED
1557454187970,59,LOCKED
1557454188945,59,LOCKED
1557454189941,60,LOCKED
1557454191034,60,LOCKED
1557454191935,60,LOCKED
1557454192931,60,LOCKED
1557454193926,60,LOCKED
1557454194931,60,LOCKED
1557454195922,62,LOCKED
1557454196915,62,LOCKED
1557454197910,63,LOCKED
1557454198937,63,LOCKED
1557454199903,64,LOCKED
1557454200898,69,LOCKED
1557454201989,69,LOCKED
1557454202892,69,LOCKED
1557454203890,69,LOCKED
1557454204884,69,LOCKED
1557454205879,69,LOCKED
1557454206876,69,LOCKED
1557454207895,69,LOCKED
1557454208867,69,LOCKED
1557454209863,62,LOCKED
1557454210859,63,LOCKED
1557454211888,63,LOCKED
1557454212851,63,LOCKED
1557454213848,63,LOCKED
1557454214845,66,LOCKED
1557454215878,66,LOCKED
1557454216837,66,LOCKED
1557454217835,69,LOCKED
1557454218831,68,LOCKED
1557454219858,68,LOCKED
1557454220820,68,LOCKED
1557454221817,68,LOCKED
1557454222812,69,LOCKED
1557454223866,70,LOCKED
1557454224805,69,LOCKED
1557454225856,69,LOCKED
1557454226797,69,LOCKED
1557454227795,68,LOCKED
1557454228791,67,LOCKED
1557454229788,68,LOCKED
1557454230784,67,LOCKED
1557454231779,67,LOCKED
1557454232824,67,LOCKED
1557454233779,57,LOCKED
1557454234768,57,LOCKED
1557454235859,58,LOCKED
1557454236758,59,LOCKED
1557454237753,60,LOCKED
1557454238751,59,LOCKED
1557454239746,61,LOCKED
1557454240755,61,LOCKED
1557454241737,62,LOCKED
1557454242737,63,LOCKED
1557454243730,62,LOCKED
1557454244802,62,LOCKED
1557454245724,62,LOCKED
1557454246718,62,LOCKED
1557454247715,60,LOCKED
1557454248766,60,LOCKED
1557454249709,60,LOCKED
1557454250704,60,LOCKED
1557454251704,60,LOCKED
1557454252733,60,LOCKED
1557454253694,65,LOCKED
1557454254689,65,LOCKED
1557454255685,65,LOCKED
1557454256754,65,LOCKED
1557454257684,65,LOCKED
1557454258678,65,LOCKED
1557454259667,66,LOCKED
1557454260722,65,LOCKED
1557454261665,65,LOCKED
1557454262659,65,LOCKED
1557454263652,65,LOCKED
1557454264739,61,LOCKED
1557454265646,60,LOCKED
1557454266642,60,LOCKED
1557454267637,60,LOCKED
1557454268711,60,LOCKED
1557454269633,60,LOCKED
1557454270625,60,LOCKED
1557454271623,60,LOCKED
1557454272664,60,LOCKED
1557454273615,61,LOCKED
1557454274612,61,LOCKED
1557454275611,66,LOCKED
1557454276603,66,LOCKED
1557454277600,66,LOCKED
1557454278597,67,LOCKED
1557454279590,67,LOCKED
1557454280586,72,LOCKED
1557454281583,72,LOCKED
1557454282579,72,LOCKED
1557454283575,71,LOCKED
1557454284570,71,LOCKED
1557454285566,71,LOCKED
1557454286562,71,LOCKED
1557454287557,71,LOCKED
1557454288554,72,LOCKED
1557454289550,71,LOCKED
1557454290546,71,LOCKED
1557454291543,71,LOCKED
1557454292540,71,LOCKED
1557454293535,71,LOCKED
1557454294531,71,LOCKED
1557454295527,72,LOCKED
1557454296523,71,LOCKED
1557454297518,72,LOCKED
1557454298516,72,LOCKED
1557454299512,72,LOCKED
1557454300507,72,LOCKED
1557454301504,72,LOCKED
1557454302500,71,LOCKED
1557454303496,66,LOCKED
1557454304492,65,LOCKED
1557454305519,65,LOCKED
1557454306485,65,LOCKED
1557454307480,65,LOCKED
1557454308477,67,LOCKED
1557454309473,67,LOCKED
1557454310469,66,LOCKED
1557454311467,66,LOCKED
1557454312467,67,LOCKED
1557454313457,72,LOCKED
1557454314453,72,LOCKED
1557454315450,71,LOCKED
1557454316447,71,LOCKED
1557454317441,71,LOCKED
1557454318440,70,LOCKED
1557454319435,75,LOCKED
1557454320433,74,LOCKED
1557454321428,74,LOCKED
1557454322423,74,LOCKED
1557454323417,74,LOCKED
1557454324413,73,LOCKED
1557454325411,72,LOCKED
1557454326407,72,LOCKED
1557454327403,71,LOCKED
1557454328401,71,LOCKED
1557454329397,70,LOCKED
1557454330392,64,LOCKED
1557454331389,64,LOCKED
1557454332384,63,LOCKED
1557454333387,64,LOCKED
1557454334380,63,LOCKED
1557454335374,63,LOCKED
1557454336370,63,LOCKED
1557454337366,66,LOCKED
1557454338361,65,LOCKED
1557454339357,65,LOCKED
1557454340354,66,LOCKED
1557454341350,67,LOCKED
1557454342352,67,LOCKED
1557454343342,66,LOCKED
1557454344339,66,LOCKED
1557454345335,67,LOCKED
1557454346330,67,LOCKED
1557454347326,67,LOCKED
1557454348325,67,LOCKED
1557454349317,68,LOCKED
1557454350313,68,LOCKED
1557454351311,69,LOCKED
1557454352333,69,LOCKED
1557454353307,69,LOCKED
1557454354299,68,LOCKED
1557454355295,67,LOCKED
1557454356291,66,LOCKED
1557454357288,67,LOCKED
1557454358282,68,LOCKED
1557454359281,69,LOCKED
1557454360276,72,LOCKED
1557454361271,71,LOCKED
1557454362267,71,LOCKED
1557454363265,70,LOCKED
1557454364260,70,LOCKED
1557454365258,69,LOCKED
1557454366253,64,LOCKED
1557454367249,61,LOCKED
1557454368243,62,LOCKED
1557454369240,62,LOCKED
1557454370236,61,LOCKED
1557454371232,62,LOCKED
1557454372231,61,LOCKED
1557454373225,61,LOCKED
1557454374224,62,LOCKED
1557454375217,66,LOCKED
1557454376214,65,LOCKED
1557454377209,66,LOCKED
1557454378204,66,LOCKED
1557454379201,66,LOCKED
1557454380198,66,LOCKED
1557454381196,65,LOCKED
1557454382188,65,LOCKED
1557454383186,65,LOCKED
1557454384190,65,LOCKED
1557454385177,65,LOCKED
1557454386172,64,LOCKED
1557454387169,63,LOCKED
1557454388166,64,LOCKED
1557454389162,63,LOCKED
1557454390183,63,LOCKED
1557454391154,63,LOCKED
1557454392152,64,LOCKED
1557454393147,64,LOCKED
1557454394142,64,LOCKED
1557454395137,64,LOCKED
1557454396134,64,LOCKED
1557454397131,64,LOCKED
1557454398128,64,LOCKED
1557454399142,64,LOCKED
1557454400117,64,LOCKED
1557454401116,65,LOCKED
1557454402111,64,LOCKED
1557454403108,64,LOCKED
1557454404102,64,LOCKED
1557454405100,64,LOCKED
1557454406094,64,LOCKED
1557454407089,64,LOCKED
1557454408099,63,LOCKED
1557454409084,63,LOCKED
1557454410082,69,LOCKED
1557454411077,68,LOCKED
1557454412073,68,LOCKED
1557454413070,68,LOCKED
1557454414065,67,LOCKED
1557454415061,69,LOCKED
1557454416056,68,LOCKED
1557454417059,68,LOCKED
1557454418051,68,LOCKED
1557454419046,69,LOCKED
1557454420042,68,LOCKED
1557454421048,69,LOCKED
1557454422033,68,LOCKED
1557454423030,69,LOCKED
1557454424072,68,LOCKED
