timestamp,BPM,Quality
1558236412946,70,ACQUIRING
1558236413923,70,ACQUIRING
1558236414925,70,ACQUIRING
1558236415920,70,ACQUIRING
1558236416935,70,ACQUIRING
1558236417938,70,ACQUIRING
1558236418906,70,ACQUIRING
1558236419905,70,ACQUIRING
1558236420908,70,ACQUIRING
1558236421890,70,ACQUIRING
1558236422915,70,ACQUIRING
1558236423970,70,ACQUIRING
1558236424880,70,ACQUIRING
1558236425876,70,ACQUIRING
1558236426871,70,ACQUIRING
1558236427867,70,ACQUIRING
1558236428887,70,ACQUIRING
1558236429880,70,ACQUIRING
1558236430858,70,ACQUIRING
1558236431871,70,ACQUIRING
1558236432914,70,ACQUIRING
1558236433850,70,ACQUIRING
1558236434840,70,ACQUIRING
1558236435840,70,ACQUIRING
1558236436832,70,ACQUIRING
1558236437867,70,ACQUIRING
1558236438824,70,ACQUIRING
1558236439839,70,ACQUIRING
1558236440838,70,ACQUIRING
1558236441821,70,ACQUIRING
1558236442818,70,ACQUIRING
1558236443827,72,LOCKED
1558236444825,73,LOCKED
1558236445805,73,LOCKED
1558236446795,74,LOCKED
1558236447812,75,LOCKED
1558236448786,75,LOCKED
1558236449821,75,LOCKED
1558236450777,75,LOCKED
1558236451776,76,LOCKED
1558236452774,76,LOCKED
1558236453803,77,LOCKED
1558236454804,77,LOCKED
1558236455778,77,LOCKED
1558236456774,77,LOCKED
1558236457750,77,LOCKED
1558236458769,77,LOCKED
1558236459751,77,LOCKED
1558236460761,76,LOCKED
1558236461752,76,LOCKED
1558236462738,76,LOCKED
1558236463727,76,LOCKED
1558236464726,76,LOCKED
1558236465720,76,LOCKED
1558236466724,76,LOCKED
1558236467710,76,LOCKED
1558236468714,77,LOCKED
1558236469722,77,LOCKED
1558236470702,77,LOCKED
1558236471701,77,LOCKED
1558236472710,76,LOCKED
1558236473705,75,LOCKED
1558236474686,75,LOCKED
1558236475684,75,LOCKED
1558236476676,75,LOCKED
1558236477697,75,LOCKED
1558236478686,75,LOCKED
1558236479666,75,LOCKED
1558236480660,74,LOCKED
1558236481655,74,LOCKED
1558236482653,75,LOCKED
1558236483659,75,LOCKED
1558236484661,74,LOCKED
1558236485664,73,LOCKED
1558236486637,75,LOCKED
1558236487657,75,LOCKED
1558236488659,75,LOCKED
1558236489633,75,LOCKED
1558236490650,75,LOCKED
1558236491635,75,LOCKED
1558236492621,75,LOCKED
1558236493620,75,LOCKED
1558236494628,75,LOCKED
1558236495637,76,LOCKED
1558236496602,76,LOCKED
1558236497615,75,LOCKED
1558236498592,75,LOCKED
1558236499589,75,LOCKED
1558236500606,74,LOCKED
1558236501583,74,LOCKED
1558236502572,76,LOCKED
1558236503571,77,LOCKED
1558236504567,77,LOCKED
1558236505605,77,LOCKED
1558236506582,77,LOCKED
1558236507578,77,LOCKED
1558236508568,77,LOCKED
1558236509548,76,LOCKED
1558236510557,76,LOCKED
1558236511539,75,LOCKED
1558236512552,76,LOCKED
1558236513555,77,LOCKED
1558236514530,77,LOCKED
1558236515544,77,LOCKED
1558236516536,77,LOCKED
1558236517534,77,LOCKED
1558236518535,76,LOCKED
1558236519519,76,LOCKED
1558236520524,76,LOCKED
1558236521504,76,LOCKED
1558236522496,75,LOCKED
1558236523500,75,LOCKED
1558236524500,77,LOCKED
1558236525508,77,LOCKED
1558236526481,78,LOCKED
1558236527489,77,LOCKED
1558236528475,77,LOCKED
1558236529471,77,LOCKED
1558236530468,77,LOCKED
1558236531486,76,LOCKED
1558236532458,76,LOCKED
1558236533457,75,LOCKED
1558236534456,75,LOCKED
1558236535467,75,LOCKED
1558236536451,75,LOCKED
1558236537440,75,LOCKED
1558236538443,75,LOCKED
1558236539432,75,LOCKED
1558236540428,75,LOCKED
1558236541432,76,LOCKED
1558236542421,76,LOCKED
1558236543415,76,LOCKED
1558236544432,76,LOCKED
1558236545434,76,LOCKED
1558236546427,76,LOCKED
1558236547404,76,LOCKED
1558236548399,76,LOCKED
1558236549390,76,LOCKED
1558236550406,76,LOCKED
1558236551383,76,LOCKED
1558236552403,76,LOCKED
1558236553396,76,LOCKED
1558236554380,76,LOCKED
1558236555390,76,LOCKED
1558236556381,76,LOCKED
1558236557381,76,LOCKED
1558236558374,76,LOCKED
1558236559353,75,LOCKED
1558236560387,76,LOCKED
1558236561349,76,LOCKED
1558236562357,76,LOCKED
1558236563338,76,LOCKED
1558236564349,76,LOCKED
1558236565358,76,LOCKED
1558236566336,77,LOCKED
1558236567342,77,LOCKED
1558236568319,76,LOCKED
1558236569330,76,LOCKED
1558236570330,76,LOCKED
1558236571308,76,LOCKED
1558236572304,76,LOCKED
1558236573302,75,LOCKED
1558236574306,75,LOCKED
1558236575300,75,LOCKED
1558236576293,75,LOCKED
1558236577304,75,LOCKED
1558236578304,75,LOCKED
1558236579281,75,LOCKED
1558236580286,75,LOCKED
1558236581271,75,LOCKED
1558236582269,75,LOCKED
1558236583262,74,LOCKED
1558236584266,74,LOCKED
1558236585252,74,LOCKED
1558236586251,74,LOCKED
1558236587254,74,LOCKED
1558236588249,74,LOCKED
1558236589254,75,LOCKED
1558236590246,74,LOCKED
1558236591228,74,LOCKED
1558236592243,74,LOCKED
1558236593222,73,LOCKED
1558236594226,73,LOCKED
1558236595236,74,LOCKED
1558236596210,74,LOCKED
1558236597213,75,LOCKED
1558236598225,75,LOCKED
1558236599203,74,LOCKED
1558236600195,73,LOCKED
1558236601188,73,LOCKED
1558236602207,73,LOCKED
1558236603202,72,LOCKED
1558236604191,73,LOCKED
1558236605174,74,LOCKED
1558236606170,73,LOCKED
1558236607168,74,LOCKED
1558236608173,74,LOCKED
1558236609159,74,LOCKED
1558236610178,74,LOCKED
1558236611175,73,LOCKED
1558236612157,74,LOCKED
1558236613145,74,LOCKED
1558236614139,75,LOCKED
1558236615154,75,LOCKED
1558236616150,76,LOCKED
1558236617150,76,LOCKED
1558236618128,77,LOCKED
1558236619141,77,LOCKED
1558236620134,78,LOCKED
1558236621117,78,LOCKED
1558236622129,77,LOCKED
1558236623126,77,LOCKED
1558236624115,76,LOCKED
1558236625102,76,LOCKED
1558236626096,76,LOCKED
1558236627096,76,LOCKED
1558236628085,76,LOCKED
1558236629104,76,LOCKED
1558236630078,76,LOCKED
1558236631073,76,LOCKED
1558236632086,75,LOCKED
1558236633090,73,LOCKED
1558236634066,73,LOCKED
1558236635058,73,LOCKED
1558236636052,74,LOCKED
1558236637061,74,LOCKED
1558236638043,73,LOCKED
1558236639065,73,LOCKED
1558236640058,72,LOCKED
1558236641045,73,LOCKED
1558236642035,74,LOCKED
1558236643042,74,LOCKED
1558236644025,73,LOCKED
1558236645031,73,LOCKED
1558236646029,72,LOCKED
1558236647026,72,LOCKED
1558236648026,72,LOCKED
1558236649023,73,LOCKED
1558236650009,71,LOCKED
1558236651019,71,LOCKED
1558236651992,70,LOCKED
1558236652988,71,LOCKED
1558236653985,70,LOCKED
1558236654993,71,LOCKED
1558236655997,70,LOCKED
1558236656972,69,LOCKED
1558236657978,68,LOCKED
1558236658968,68,LOCKED
1558236659964,69,LOCKED
1558236660955,70,LOCKED
1558236661953,70,LOCKED
1558236662945,70,LOCKED
1558236663950,70,LOCKED
1558236664947,71,LOCKED
1558236665945,71,LOCKED
1558236666939,72,LOCKED
1558236667937,72,LOCKED
1558236668926,73,LOCKED
1558236669943,74,LOCKED
1558236670932,74,LOCKED
1558236671929,75,LOCKED
1558236672909,74,LOCKED
1558236673903,75,LOCKED
1558236674899,75,LOCKED
1558236675920,75,LOCKED
1558236676902,75,LOCKED
1558236677909,75,LOCKED
1558236678888,76,LOCKED
1558236679887,76,LOCKED
1558236680877,76,LOCKED
1558236681875,77,LOCKED
1558236682887,77,LOCKED
1558236683862,77,LOCKED
1558236684860,77,LOCKED
1558236685877,77,LOCKED
1558236686856,77,LOCKED
1558236687870,76,LOCKED
1558236688868,76,LOCKED
1558236689843,75,LOCKED
1558236690859,76,LOCKED
1558236691850,76,LOCKED
1558236692833,76,LOCKED
1558236693841,76,LOCKED
1558236694822,77,LOCKED
1558236695825,77,LOCKED
1558236696819,77,LOCKED
1558236697813,78,LOCKED
1558236698831,78,LOCKED
1558236699801,78,LOCKED
1558236700799,78,LOCKED
1558236701810,78,LOCKED
1558236702797,78,LOCKED
1558236703807,78,LOCKED
1558236704783,78,LOCKED
1558236705783,78,ACQUIRING
1558236706776,78,ACQUIRING
1558236707778,78,ACQUIRING
1558236708783,78,ACQUIRING
1558236709779,78,ACQUIRING
1558236710767,78,ACQUIRING
1558236711772,78,LOCKED
1558236712776,78,LOCKED
1558236713749,78,LOCKED
1558236714763,78,LOCKED
1558236715759,78,LOCKED
1558236716736,83,LOCKED
1558236717745,83,LOCKED
1558236718729,83,LOCKED
1558236719745,83,LOCKED
1558236720738,83,LOCKED
1558236721717,89,LOCKED
1558236722735,89,LOCKED
1558236723728,89,LOCKED
1558236724704,89,LOCKED
1558236725701,90,LOCKED
1558236726741,89,LOCKED
1558236727709,90,LOCKED
1558236728713,90,LOCKED
1558236729689,91,LOCKED
1558236730689,91,LOCKED
1558236731680,92,LOCKED
1558236732673,91,LOCKED
1558236733670,91,LOCKED
1558236734665,90,LOCKED
1558236735668,90,LOCKED
1558236736658,90,LOCKED
1558236737659,90,LOCKED
1558236738657,90,LOCKED
1558236739661,90,LOCKED
1558236740643,88,LOCKED
1558236741646,88,LOCKED
1558236742646,87,LOCKED
1558236743631,87,LOCKED
1558236744626,85,LOCKED
1558236745640,85,LOCKED
1558236746629,84,LOCKED
1558236747634,85,LOCKED
1558236748617,85,LOCKED
1558236749607,83,LOCKED
1558236750605,83,LOCKED
1558236751618,83,LOCKED
1558236752612,83,LOCKED
1558236753591,80,LOCKED
1558236754592,80,LOCKED
1558236755601,80,LOCKED
1558236756590,80,LOCKED
1558236757577,80,LOCKED
1558236758576,80,LOCKED
1558236759573,80,LOCKED
1558236760580,80,LOCKED
1558236761570,80,LOCKED
1558236762593,80,LOCKED
1558236763571,80,LOCKED
1558236764547,80,LOCKED
1558236765563,80,LOCKED
1558236766539,81,LOCKED
1558236767538,82,LOCKED
1558236768550,82,LOCKED
1558236769549,81,LOCKED
1558236770534,83,LOCKED
1558236771539,83,LOCKED
1558236772519,83,LOCKED
1558236773531,83,LOCKED
1558236774531,83,LOCKED
1558236775522,81,LOCKED
1558236776508,81,LOCKED
1558236777514,80,LOCKED
1558236778509,80,LOCKED
1558236779498,80,LOCKED
1558236780501,80,LOCKED
1558236781501,80,LOCKED
1558236782482,80,LOCKED
1558236783475,79,LOCKED
1558236784471,79,LOCKED
1558236785470,77,LOCKED
1558236786467,77,LOCKED
1558236787462,76,LOCKED
1558236788457,75,LOCKED
1558236789460,75,LOCKED
1558236790454,75,LOCKED
1558236791447,73,LOCKED
1558236792445,74,LOCKED
1558236793441,74,LOCKED
1558236794430,74,LOCKED
