timestamp,BPM,Quality
1557537447925,73,ACQUIRING
1557537448956,73,ACQUIRING
1557537449918,73,ACQUIRING
1557537450909,73,ACQUIRING
1557537451902,73,ACQUIRING
1557537452964,73,ACQUIRING
1557537453884,73,ACQUIRING
1557537454880,73,ACQUIRING
1557537455875,73,ACQUIRING
1557537456870,73,ACQUIRING
1557537457888,73,ACQUIRING
1557537458882,73,ACQUIRING
1557537459860,73,ACQUIRING
1557537460863,73,ACQUIRING
1557537461873,73,ACQUIRING
1557537462860,73,ACQUIRING
1557537463860,73,ACQUIRING
1557537464838,73,ACQUIRING
1557537465841,73,ACQUIRING
1557537466839,73,ACQUIRING
1557537467831,73,ACQUIRING
1557537468841,73,ACQUIRING
1557537469824,73,ACQUIRING
1557537470818,78,LOCKED
1557537471814,88,LOCKED
1557537472810,93,LOCKED
1557537473821,93,LOCKED
1557537474813,93,LOCKED
1557537475801,93,LOCKED
1557537476813,93,LOCKED
1557537477805,92,LOCKED
1557537478788,85,LOCKED
1557537479799,85,LOCKED
1557537480806,84,LOCKED
1557537481781,84,LOCKED
1557537482793,85,LOCKED
1557537483763,88,LOCKED
1557537484769,87,LOCKED
1557537485757,86,LOCKED
1557537486777,85,LOCKED
1557537487772,82,LOCKED
1557537488767,82,LOCKED
1557537489748,81,LOCKED
1557537490751,81,LOCKED
1557537491733,80,LOCKED
1557537492734,80,LOCKED
1557537493749,78,LOCKED
1557537494729,79,LOCKED
1557537495736,78,LOCKED
1557537496736,78,LOCKED
1557537497713,78,LOCKED
1557537498708,77,LOCKED
1557537499713,77,LOCKED
1557537500698,77,LOCKED
1557537501699,76,LOCKED
1557537502700,76,LOCKED
1557537503706,76,LOCKED
1557537504693,75,LOCKED
1557537505685,75,LOCKED
1557537506691,75,LOCKED
1557537507698,75,LOCKED
1557537508667,74,LOCKED
1557537509700,74,LOCKED
1557537510681,74,LOCKED
1557537511679,76,LOCKED
1557537512694,76,LOCKED
1557537513682,76,LOCKED
1557537514675,74,LOCKED
1557537515660,74,LOCKED
1557537516675,74,LOCKED
1557537517658,74,LOCKED
1557537518691,74,LOCKED
1557537519665,74,LOCKED
1557537520635,74,LOCKED
1557537521655,73,LOCKED
1557537522637,73,LOCKED
1557537523630,70,LOCKED
1557537524623,69,LOCKED
1557537525599,70,LOCKED
1557537526610,71,LOCKED
1557537527600,69,LOCKED
1557537528609,69,LOCKED
1557537529586,69,LOCKED
1557537530629,69,LOCKED
1557537531584,69,LOCKED
1557537532578,69,LOCKED
1557537533591,69,LOCKED
1557537534585,69,LOCKED
1557537535575,69,LOCKED
1557537536572,70,LOCKED
1557537537558,70,LOCKED
1557537538557,70,LOCKED
1557537539582,70,LOCKED
1557537540561,70,LOCKED
1557537541563,70,LOCKED
1557537542540,71,LOCKED
1557537543533,72,LOCKED
1557537544529,72,LOCKED
1557537545545,72,LOCKED
1557537546527,71,LOCKED
1557537547530,71,LOCKED
1557537548518,71,LOCKED
1557537549567,71,LOCKED
1557537550510,70,LOCKED
1557537551586,70,LOCKED
1557537552500,70,LOCKED
1557537553514,69,LOCKED
1557537554495,69,LOCKED
1557537555522,69,LOCKED
1557537556502,70,LOCKED
1557537557496,70,LOCKED
1557537558486,71,LOCKED
1557537559500,72,LOCKED
1557537560494,72,LOCKED
1557537561468,79,LOCKED
1557537562456,77,LOCKED
1557537563469,77,LOCKED
1557537564463,77,LOCKED
1557537565451,72,LOCKED
1557537566453,69,LOCKED
1557537567474,67,LOCKED
1557537568503,67,LOCKED
1557537569441,67,LOCKED
