timestamp,BPM,Quality
1557456567310,82,LOCKED
1557456568292,82,LOCKED
1557456569291,82,LOCKED
1557456570314,76,LOCKED
1557456571306,76,LOCKED
1557456572332,74,LOCKED
1557456573276,74,ACQUIRING
1557456574270,74,LOCKED
1557456575305,74,LOCKED
1557456576274,75,LOCKED
1557456577312,75,LOCKED
1557456578261,76,LOCKED
1557456579264,77,ACQUIRING
1557456580261,77,ACQUIRING
1557456581267,77,ACQUIRING
1557456582331,77,ACQUIRING
1557456583271,76,ACQUIRING
1557456584250,76,LOCKED
1557456585295,75,LOCKED
1557456586239,76,LOCKED
1557456587234,76,LOCKED
1557456588213,75,LOCKED
1557456589266,74,LOCKED
1557456590221,75,LOCKED
1557456591212,75,LOCKED
1557456592202,74,LOCKED
1557456593204,75,LOCKED
1557456594199,75,LOCKED
1557456595208,74,LOCKED
1557456596187,74,LOCKED
1557456597198,75,LOCKED
1557456598239,75,LOCKED
1557456599192,75,LOCKED
1557456600189,75,LOCKED
1557456601189,75,LOCKED
1557456602170,75,LOCKED
1557456603182,75,LOCKED
1557456604166,76,LOCKED
1557456605155,76,LOCKED
1557456606165,77,LOCKED
1557456607156,77,LOCKED
1557456608162,77,LOCKED
1557456609136,77,LOCKED
1557456610135,75,LOCKED
1557456611140,76,LOCKED
1557456612127,77,LOCKED
1557456613142,77,LOCKED
1557456614121,77,LOCKED
1557456615125,77,LOCKED
1557456616120,77,LOCKED
1557456617112,77,LOCKED
1557456618102,73,LOCKED
1557456619101,73,LOCKED
1557456620115,73,LOCKED
1557456621110,72,LOCKED
1557456622100,72,LOCKED
1557456623089,72,LOCKED
1557456624091,72,LOCKED
1557456625096,72,LOCKED
1557456626085,72,LOCKED
1557456627074,72,LOCKED
1557456628071,72,LOCKED
1557456629056,72,LOCKED
1557456630094,72,LOCKED
1557456631064,72,LOCKED
1557456632051,72,LOCKED
1557456633048,72,LOCKED
1557456634037,71,LOCKED
1557456635051,71,LOCKED
1557456636050,71,LOCKED
1557456637038,71,LOCKED
1557456638033,71,LOCKED
1557456639021,72,LOCKED
1557456640037,72,LOCKED
1557456641011,72,LOCKED
1557456642007,72,LOCKED
1557456643002,71,LOCKED
1557456644002,71,LOCKED
1557456644994,71,LOCKED
1557456646006,72,LOCKED
1557456646989,73,LOCKED
1557456648001,73,LOCKED
1557456648977,73,LOCKED
1557456649988,73,LOCKED
1557456650974,72,LOCKED
1557456651978,72,LOCKED
1557456652987,73,LOCKED
1557456653973,72,LOCKED
1557456654961,72,LOCKED
1557456655965,72,LOCKED
1557456656967,73,LOCKED
1557456657963,72,LOCKED
1557456658972,72,LOCKED
1557456659957,72,LOCKED
1557456660936,71,LOCKED
1557456661928,72,LOCKED
1557456662941,72,LOCKED
1557456663943,71,LOCKED
1557456664930,71,LOCKED
1557456665914,72,LOCKED
1557456666908,71,LOCKED
