timestamp,BPM,Quality
1557282008361,76,ACQUIRING
1557282009351,76,ACQUIRING
1557282010348,76,ACQUIRING
1557282011380,76,ACQUIRING
1557282012332,76,ACQUIRING
1557282013336,76,ACQUIRING
1557282014339,75,ACQUIRING
1557282015337,75,ACQUIRING
1557282016330,75,ACQUIRING
1557282017326,75,ACQUIRING
1557282018314,75,ACQUIRING
1557282019306,75,ACQUIRING
1557282020325,75,ACQUIRING
1557282021315,75,ACQUIRING
1557282022306,75,ACQUIRING
1557282023308,75,ACQUIRING
1557282024330,75,ACQUIRING
1557282025277,73,ACQUIRING
1557282026289,73,ACQUIRING
1557282027281,73,ACQUIRING
1557282028275,73,ACQUIRING
1557282029342,73,ACQUIRING
1557282030269,73,LOCKED
1557282031271,73,LOCKED
1557282032251,74,LOCKED
1557282033261,73,LOCKED
1557282034272,73,LOCKED
1557282035248,73,LOCKED
1557282036251,73,LOCKED
1557282037253,72,LOCKED
1557282038232,72,LOCKED
1557282039268,72,LOCKED
1557282040221,73,LOCKED
1557282041232,107,LOCKED
1557282042233,109,LOCKED
1557282043305,108,LOCKED
1557282044204,108,LOCKED
1557282045225,108,LOCKED
1557282046218,107,LOCKED
1557282047211,108,LOCKED
1557282048185,107,LOCKED
1557282049207,107,LOCKED
1557282050231,106,LOCKED
1557282051177,106,LOCKED
1557282052187,106,LOCKED
1557282053168,107,LOCKED
1557282054210,107,LOCKED
1557282055177,106,LOCKED
1557282056155,106,LOCKED
1557282057181,106,LOCKED
1557282058168,104,LOCKED
1557282059148,106,LOCKED
1557282060246,106,LOCKED
1557282061146,106,LOCKED
1557282062150,106,LOCKED
1557282063148,106,LOCKED
1557282064191,106,LOCKED
1557282065146,105,LOCKED
1557282066125,103,LOCKED
1557282067127,103,LOCKED
1557282068143,104,LOCKED
1557282069108,103,LOCKED
1557282070136,102,LOCKED
1557282071106,99,LOCKED
1557282072116,97,LOCKED
1557282073103,97,LOCKED
1557282074090,97,LOCKED
1557282075083,97,LOCKED
1557282076082,97,LOCKED
1557282077095,97,LOCKED
1557282078088,95,LOCKED
1557282079096,95,LOCKED
1557282080062,95,LOCKED
1557282081067,93,LOCKED
1557282082080,93,LOCKED
1557282083076,93,LOCKED
1557282084079,93,LOCKED
1557282085049,92,LOCKED
1557282086111,93,LOCKED
1557282087080,94,LOCKED
1557282088031,91,LOCKED
1557282089039,90,LOCKED
1557282090032,92,LOCKED
1557282091018,92,LOCKED
1557282092035,91,LOCKED
1557282093021,90,LOCKED
1557282094014,90,LOCKED
1557282095017,90,LOCKED
1557282096015,92,LOCKED
1557282097041,92,LOCKED
1557282097993,92,LOCKED
1557282099002,92,LOCKED
1557282100042,93,LOCKED
1557282101001,91,LOCKED
1557282101993,91,LOCKED
1557282102988,92,LOCKED
1557282103979,92,LOCKED
1557282104980,91,LOCKED
1557282105976,90,LOCKED
1557282106997,89,LOCKED
1557282107970,89,LOCKED
1557282108948,88,LOCKED
1557282109967,87,LOCKED
1557282110957,85,LOCKED
1557282111942,83,LOCKED
1557282112932,82,LOCKED
1557282113938,72,LOCKED
1557282114940,71,LOCKED
1557282115942,71,LOCKED
1557282116921,71,LOCKED
1557282117912,70,LOCKED
1557282118921,70,LOCKED
1557282119916,70,LOCKED
1557282120916,70,LOCKED
1557282121916,70,LOCKED
1557282122913,70,LOCKED
1557282123902,70,LOCKED
1557282124908,70,LOCKED
1557282125892,72,LOCKED
1557282126892,73,LOCKED
1557282127883,73,LOCKED
1557282128879,72,LOCKED
1557282129886,73,LOCKED
1557282130870,73,LOCKED
1557282131874,75,LOCKED
1557282132855,75,LOCKED
1557282133854,74,LOCKED
1557282134849,74,LOCKED
1557282135843,74,LOCKED
1557282136855,74,LOCKED
1557282137840,74,LOCKED
1557282138842,74,LOCKED
1557282139836,74,LOCKED
1557282140847,74,LOCKED
1557282141821,74,LOCKED
1557282142820,73,LOCKED
1557282143850,73,LOCKED
1557282144831,73,LOCKED
1557282145847,73,LOCKED
1557282146809,73,LOCKED
1557282147795,73,LOCKED
1557282148833,74,LOCKED
1557282149825,74,LOCKED
1557282150790,74,LOCKED
1557282151779,74,LOCKED
1557282152777,73,LOCKED
1557282153788,74,LOCKED
1557282154768,74,LOCKED
1557282155775,74,LOCKED
1557282156763,76,LOCKED
1557282157776,77,LOCKED
1557282158758,77,LOCKED
1557282159761,79,LOCKED
1557282160757,79,LOCKED
1557282161751,79,LOCKED
1557282162755,80,LOCKED
1557282163747,79,LOCKED
1557282164735,78,LOCKED
1557282165730,78,LOCKED
1557282166763,79,LOCKED
1557282167719,79,LOCKED
1557282168720,78,LOCKED
1557282169719,78,LOCKED
1557282170720,78,LOCKED
1557282171715,79,LOCKED
1557282172722,79,LOCKED
1557282173716,78,LOCKED
1557282174707,78,LOCKED
1557282175701,78,LOCKED
1557282176684,77,LOCKED
1557282177686,78,LOCKED
1557282178678,79,LOCKED
1557282179684,79,LOCKED
1557282180675,80,LOCKED
1557282181663,80,LOCKED
1557282182679,79,LOCKED
1557282183656,80,LOCKED
1557282184661,80,LOCKED
1557282185649,80,LOCKED
1557282186648,80,LOCKED
1557282187661,81,LOCKED
1557282188653,81,LOCKED
1557282189640,82,LOCKED
1557282190635,82,LOCKED
1557282191638,83,LOCKED
1557282192638,83,LOCKED
1557282193620,83,LOCKED
1557282194620,84,LOCKED
1557282195608,84,LOCKED
1557282196606,85,LOCKED
1557282197605,85,LOCKED
1557282198614,85,LOCKED
1557282199594,85,LOCKED
1557282200606,86,LOCKED
1557282201584,86,LOCKED
1557282202583,86,LOCKED
1557282203584,88,LOCKED
1557282204593,88,LOCKED
1557282205570,88,ACQUIRING
1557282206579,88,ACQUIRING
1557282207570,88,ACQUIRING
1557282208580,86,LOCKED
1557282209564,86,LOCKED
1557282210563,86,LOCKED
1557282211563,86,LOCKED
1557282212545,86,LOCKED
1557282213548,86,LOCKED
1557282214544,86,LOCKED
1557282215552,86,LOCKED
1557282216525,86,LOCKED
1557282217545,86,LOCKED
1557282218542,85,LOCKED
1557282219532,85,LOCKED
1557282220510,86,LOCKED
1557282221506,86,LOCKED
1557282222512,86,LOCKED
1557282223512,87,LOCKED
1557282224517,87,LOCKED
1557282225503,87,LOCKED
1557282226498,87,LOCKED
1557282227499,87,LOCKED
1557282228492,85,LOCKED
1557282229487,85,LOCKED
1557282230484,84,LOCKED
1557282231472,84,LOCKED
1557282232477,84,LOCKED
1557282233462,84,LOCKED
1557282234477,84,LOCKED
1557282235457,84,LOCKED
1557282236466,83,LOCKED
1557282237448,83,LOCKED
1557282238448,84,LOCKED
1557282239455,85,LOCKED
1557282240433,85,LOCKED
1557282241436,85,LOCKED
1557282242442,85,LOCKED
1557282243442,85,LOCKED
1557282244440,84,LOCKED
1557282245435,84,LOCKED
1557282246408,84,LOCKED
1557282247413,84,LOCKED
1557282248418,85,LOCKED
1557282249417,85,LOCKED
1557282250407,86,LOCKED
1557282251396,86,LOCKED
1557282252390,86,LOCKED
1557282253379,86,LOCKED
1557282254389,86,LOCKED
1557282255381,86,LOCKED
1557282256368,87,LOCKED
1557282257366,87,LOCKED
1557282258361,85,LOCKED
1557282259355,85,LOCKED
1557282260376,85,LOCKED
1557282261365,85,LOCKED
1557282262368,86,LOCKED
1557282263363,86,LOCKED
1557282264347,87,LOCKED
1557282265344,87,LOCKED
1557282266353,86,LOCKED
1557282267341,85,LOCKED
1557282268322,85,LOCKED
1557282269334,85,LOCKED
1557282270336,85,LOCKED
1557282271326,85,LOCKED
1557282272322,86,LOCKED
1557282273312,86,LOCKED
1557282274304,87,LOCKED
1557282275293,87,LOCKED
1557282276304,87,LOCKED
1557282277308,87,LOCKED
1557282278294,87,LOCKED
1557282279289,88,LOCKED
1557282280291,88,LOCKED
1557282281286,88,LOCKED
1557282282268,89,LOCKED
1557282283317,88,LOCKED
1557282284265,88,LOCKED
1557282285254,88,LOCKED
1557282286259,87,LOCKED
1557282287247,87,LOCKED
1557282288265,89,LOCKED
1557282289251,89,LOCKED
1557282290237,88,LOCKED
1557282291251,88,LOCKED
1557282292233,87,LOCKED
1557282293231,87,LOCKED
1557282294222,86,LOCKED
1557282295235,86,LOCKED
1557282296230,87,LOCKED
1557282297216,86,LOCKED
1557282298207,86,LOCKED
1557282299207,87,LOCKED
1557282300218,88,LOCKED
1557282301215,89,LOCKED
1557282302202,91,LOCKED
1557282303204,91,LOCKED
1557282304187,91,LOCKED
1557282305181,91,LOCKED
1557282306194,90,LOCKED
1557282307178,91,LOCKED
1557282308168,90,LOCKED
1557282309169,90,LOCKED
1557282310158,90,LOCKED
1557282311166,90,LOCKED
1557282312201,90,LOCKED
1557282313155,89,LOCKED
1557282314148,89,LOCKED
1557282315145,89,LOCKED
1557282316156,89,LOCKED
1557282317146,90,LOCKED
1557282318145,89,LOCKED
1557282319130,90,LOCKED
1557282320127,90,LOCKED
1557282321124,91,LOCKED
1557282322130,91,LOCKED
1557282323131,91,LOCKED
1557282324124,91,LOCKED
1557282325108,91,LOCKED
1557282326138,88,LOCKED
1557282327104,84,ACQUIRING
1557282328090,83,ACQUIRING
1557282329108,83,ACQUIRING
1557282330083,84,ACQUIRING
1557282331074,84,ACQUIRING
1557282332070,85,ACQUIRING
1557282333080,85,ACQUIRING
1557282334062,85,ACQUIRING
1557282335094,85,ACQUIRING
1557282336061,85,ACQUIRING
1557282337064,85,LOCKED
1557282338091,85,LOCKED
1557282339052,85,LOCKED
1557282340062,85,ACQUIRING
1557282341053,85,ACQUIRING
1557282342035,85,ACQUIRING
1557282343032,85,LOCKED
1557282344053,85,LOCKED
1557282345036,85,LOCKED
1557282346022,85,LOCKED
1557282347022,85,LOCKED
1557282348016,85,LOCKED
1557282349015,85,LOCKED
1557282350017,85,LOCKED
1557282350996,85,LOCKED
1557282351999,85,LOCKED
1557282353014,85,LOCKED
1557282354000,89,LOCKED
1557282354983,89,LOCKED
1557282355976,88,LOCKED
1557282356991,87,LOCKED
1557282357983,86,LOCKED
1557282358987,87,LOCKED
1557282359974,87,LOCKED
1557282360975,86,LOCKED
1557282361973,86,LOCKED
1557282362962,86,LOCKED
1557282363960,86,LOCKED
1557282364955,85,LOCKED
1557282365958,83,LOCKED
1557282366939,83,LOCKED
1557282367938,82,LOCKED
1557282368926,81,LOCKED
1557282369925,82,LOCKED
1557282370933,82,LOCKED
1557282371919,83,LOCKED
1557282372930,83,LOCKED
1557282373922,85,LOCKED
1557282374904,85,LOCKED
1557282375915,85,LOCKED
1557282376902,85,LOCKED
1557282377904,85,LOCKED
1557282378890,86,LOCKED
1557282379893,86,LOCKED
1557282380891,86,LOCKED
1557282381877,86,LOCKED
1557282382881,88,LOCKED
1557282383880,88,LOCKED
1557282384873,87,LOCKED
1557282385858,89,LOCKED
1557282386874,88,LOCKED
1557282387872,87,LOCKED
1557282388853,87,LOCKED
1557282389855,85,ACQUIRING
1557282390849,85,ACQUIRING
1557282391840,85,ACQUIRING
1557282392833,85,ACQUIRING
1557282393831,84,LOCKED
1557282394844,83,LOCKED
1557282395822,82,LOCKED
1557282396822,81,LOCKED
1557282397818,81,LOCKED
1557282398828,81,LOCKED
1557282399804,81,LOCKED
1557282400820,80,LOCKED
1557282401799,79,LOCKED
1557282402807,83,LOCKED
1557282403803,83,LOCKED
1557282404793,82,LOCKED
1557282405799,82,LOCKED
1557282406778,82,LOCKED
1557282407797,82,LOCKED
1557282408769,81,LOCKED
1557282409790,82,LOCKED
1557282410782,82,LOCKED
1557282411769,82,LOCKED
1557282412773,82,LOCKED
1557282413763,82,LOCKED
1557282414768,82,LOCKED
1557282415758,82,LOCKED
1557282416747,82,LOCKED
1557282417736,82,LOCKED
1557282418742,81,LOCKED
1557282419740,82,LOCKED
1557282420726,81,LOCKED
1557282421745,82,LOCKED
1557282422728,81,LOCKED
1557282423725,81,LOCKED
1557282424718,81,LOCKED
1557282425754,81,LOCKED
1557282426698,81,LOCKED
1557282427718,76,LOCKED
1557282428707,71,LOCKED
1557282429700,71,LOCKED
1557282430689,71,LOCKED
1557282431683,71,ACQUIRING
1557282432676,71,LOCKED
1557282433678,72,LOCKED
1557282434669,73,LOCKED
1557282435677,73,LOCKED
1557282436679,74,LOCKED
1557282437662,74,LOCKED
1557282438670,74,LOCKED
1557282439664,74,LOCKED
1557282440675,74,LOCKED
1557282441664,75,LOCKED
1557282442641,74,LOCKED
1557282443674,75,LOCKED
1557282444637,75,LOCKED
