timestamp,BPM,Quality
1557621851539,70,ACQUIRING
1557621852533,70,ACQUIRING
1557621853507,70,ACQUIRING
1557621854489,70,ACQUIRING
1557621855506,70,ACQUIRING
1557621856494,70,ACQUIRING
1557621857508,70,ACQUIRING
1557621858478,70,ACQUIRING
1557621859516,70,ACQUIRING
1557621860485,70,ACQUIRING
1557621861483,70,ACQUIRING
1557621862467,70,ACQUIRING
1557621863510,70,ACQUIRING
1557621864455,70,ACQUIRING
1557621865461,70,ACQUIRING
1557621866480,70,ACQUIRING
1557621867484,70,ACQUIRING
1557621868452,70,ACQUIRING
1557621869438,70,ACQUIRING
1557621870433,70,ACQUIRING
1557621871420,70,ACQUIRING
1557621872425,70,ACQUIRING
1557621873429,70,ACQUIRING
1557621874424,70,ACQUIRING
1557621875410,70,ACQUIRING
1557621876405,70,ACQUIRING
1557621877397,70,ACQUIRING
1557621878423,70,ACQUIRING
1557621879389,70,ACQUIRING
1557621880409,70,ACQUIRING
1557621881413,70,LOCKED
1557621882391,70,LOCKED
1557621883375,70,LOCKED
1557621884385,70,LOCKED
1557621885371,70,LOCKED
1557621886380,71,LOCKED
1557621887366,72,LOCKED
1557621888372,72,LOCKED
1557621889350,72,LOCKED
1557621890347,72,LOCKED
1557621891356,71,LOCKED
1557621892356,71,LOCKED
1557621893357,71,LOCKED
1557621894354,72,LOCKED
1557621895337,72,LOCKED
1557621896321,72,LOCKED
1557621897324,72,LOCKED
1557621898348,72,LOCKED
1557621899339,72,LOCKED
1557621900351,72,LOCKED
1557621901343,72,LOCKED
1557621902312,72,LOCKED
1557621903330,72,LOCKED
1557621904296,72,LOCKED
1557621905300,72,LOCKED
1557621906284,72,ACQUIRING
1557621907320,72,ACQUIRING
1557621908324,72,ACQUIRING
1557621909271,72,ACQUIRING
1557621910291,72,ACQUIRING
1557621911273,72,ACQUIRING
1557621912262,72,ACQUIRING
1557621913285,72,ACQUIRING
1557621914254,72,ACQUIRING
1557621915260,72,ACQUIRING
1557621916263,72,ACQUIRING
1557621917252,72,ACQUIRING
1557621918237,72,ACQUIRING
1557621919232,72,ACQUIRING
1557621920251,72,ACQUIRING
1557621921231,72,LOCKED
1557621922238,73,LOCKED
1557621923228,73,LOCKED
1557621924212,73,LOCKED
1557621925230,72,LOCKED
1557621926210,72,LOCKED
1557621927210,72,LOCKED
1557621928198,72,LOCKED
1557621929203,72,LOCKED
1557621930214,72,LOCKED
1557621931192,72,LOCKED
1557621932263,72,LOCKED
1557621933221,71,LOCKED
1557621934180,71,LOCKED
1557621935168,72,LOCKED
1557621936180,72,LOCKED
1557621937161,70,LOCKED
1557621938159,71,LOCKED
1557621939165,72,LOCKED
1557621940169,73,LOCKED
1557621941163,73,LOCKED
1557621942162,73,LOCKED
1557621943166,73,LOCKED
1557621944139,73,LOCKED
1557621945129,72,LOCKED
1557621946126,72,LOCKED
1557621947162,72,LOCKED
1557621948135,72,LOCKED
1557621949164,72,LOCKED
1557621950109,72,LOCKED
1557621951125,72,LOCKED
1557621952151,72,LOCKED
1557621953121,72,LOCKED
1557621954136,72,LOCKED
1557621955104,71,LOCKED
1557621956110,72,LOCKED
1557621957114,72,LOCKED
1557621958092,72,LOCKED
1557621959122,72,LOCKED
1557621960077,73,LOCKED
1557621961067,72,LOCKED
1557621962091,72,LOCKED
1557621963059,71,LOCKED
1557621964056,72,LOCKED
1557621965065,72,LOCKED
1557621966057,72,LOCKED
1557621967100,73,LOCKED
1557621968083,72,LOCKED
1557621969067,72,LOCKED
1557621970035,72,LOCKED
1557621971050,72,LOCKED
1557621972065,72,LOCKED
1557621973053,72,LOCKED
1557621974021,71,LOCKED
1557621975026,71,LOCKED
1557621976027,71,LOCKED
1557621977034,71,LOCKED
1557621978024,71,LOCKED
1557621979029,71,LOCKED
1557621980006,72,LOCKED
1557621981010,72,LOCKED
1557621981984,72,LOCKED
1557621982993,74,LOCKED
1557621983990,73,LOCKED
1557621984990,74,LOCKED
1557621985981,74,LOCKED
1557621987011,74,LOCKED
1557621988004,74,LOCKED
1557621988979,76,LOCKED
1557621990021,76,LOCKED
1557621990969,77,LOCKED
1557621991960,77,LOCKED
1557621993009,75,LOCKED
1557621993969,76,LOCKED
1557621994986,72,LOCKED
1557621995941,74,LOCKED
1557621996954,74,LOCKED
1557621997928,74,LOCKED
1557621998948,74,LOCKED
1557621999914,74,LOCKED
1557622000945,74,LOCKED
1557622001912,74,LOCKED
1557622002919,72,LOCKED
1557622003910,72,LOCKED
1557622004910,72,LOCKED
1557622005923,72,LOCKED
1557622006934,72,LOCKED
1557622007904,72,LOCKED
1557622008889,72,LOCKED
1557622009879,77,LOCKED
1557622010896,77,LOCKED
1557622011887,77,LOCKED
1557622012878,77,LOCKED
1557622013865,77,LOCKED
1557622014919,77,LOCKED
1557622015909,77,LOCKED
1557622016878,77,LOCKED
1557622017877,77,LOCKED
1557622018873,77,LOCKED
1557622019836,77,ACQUIRING
1557622020849,75,ACQUIRING
1557622021835,75,ACQUIRING
1557622022832,75,ACQUIRING
1557622023831,75,ACQUIRING
1557622024850,75,ACQUIRING
1557622025823,75,ACQUIRING
1557622026853,75,ACQUIRING
1557622027823,75,ACQUIRING
1557622028816,75,ACQUIRING
1557622029797,75,ACQUIRING
1557622030820,75,ACQUIRING
1557622031803,75,ACQUIRING
1557622032824,75,ACQUIRING
1557622033802,75,ACQUIRING
1557622034797,75,ACQUIRING
1557622035811,75,ACQUIRING
1557622036818,75,ACQUIRING
1557622037799,75,ACQUIRING
1557622038778,75,ACQUIRING
1557622039809,75,ACQUIRING
1557622040790,75,ACQUIRING
