timestamp,BPM,Quality
1557273600426,117,LOCKED
1557273601426,116,LOCKED
1557273602458,115,LOCKED
1557273603396,114,LOCKED
1557273604390,113,LOCKED
1557273605378,112,LOCKED
1557273606387,113,LOCKED
1557273607384,114,LOCKED
1557273608379,114,LOCKED
1557273609369,113,LOCKED
1557273610361,112,LOCKED
1557273611363,112,LOCKED
1557273612361,116,LOCKED
1557273613354,116,LOCKED
1557273614344,115,LOCKED
1557273615349,114,LOCKED
1557273616347,113,LOCKED
1557273617338,113,LOCKED
1557273618329,112,LOCKED
1557273619326,111,LOCKED
1557273620320,109,LOCKED
1557273621315,108,LOCKED
1557273622313,107,LOCKED
1557273623327,106,LOCKED
1557273624319,105,LOCKED
1557273625306,106,LOCKED
1557273626297,106,LOCKED
1557273627293,106,LOCKED
1557273628286,105,LOCKED
1557273629300,106,LOCKED
1557273630297,105,LOCKED
1557273631284,105,LOCKED
1557273632282,105,LOCKED
1557273633282,105,LOCKED
1557273634264,105,LOCKED
1557273635269,105,LOCKED
1557273636256,106,LOCKED
1557273637260,106,LOCKED
1557273638262,105,LOCKED
1557273639262,105,LOCKED
1557273640242,105,LOCKED
1557273641252,105,LOCKED
1557273642234,105,LOCKED
1557273643242,104,LOCKED
1557273644231,106,LOCKED
1557273645243,107,LOCKED
1557273646235,109,LOCKED
1557273647214,108,LOCKED
1557273648222,109,LOCKED
1557273649208,110,LOCKED
1557273650221,109,LOCKED
1557273651215,109,LOCKED
1557273652209,110,LOCKED
1557273653198,111,LOCKED
1557273654191,109,LOCKED
1557273655183,110,LOCKED
1557273656193,112,LOCKED
1557273657190,111,LOCKED
1557273658177,111,LOCKED
1557273659177,110,LOCKED
1557273660169,111,LOCKED
1557273661173,110,LOCKED
1557273662159,109,LOCKED
1557273663159,109,LOCKED
1557273664151,107,LOCKED
1557273665149,107,LOCKED
1557273666145,106,LOCKED
1557273667143,106,LOCKED
1557273668136,104,LOCKED
1557273669128,103,LOCKED
1557273670135,102,LOCKED
1557273671125,101,LOCKED
1557273672125,101,LOCKED
1557273673127,101,LOCKED
1557273674111,100,LOCKED
1557273675110,101,LOCKED
1557273676118,102,LOCKED
1557273677114,104,LOCKED
1557273678101,104,LOCKED
1557273679104,103,LOCKED
1557273680091,103,LOCKED
1557273681090,104,LOCKED
1557273682092,107,LOCKED
1557273683085,105,LOCKED
1557273684095,103,LOCKED
1557273685081,102,LOCKED
1557273686069,103,LOCKED
1557273687061,104,LOCKED
1557273688058,103,LOCKED
1557273689070,103,LOCKED
1557273690060,102,LOCKED
1557273691058,101,LOCKED
1557273692055,101,LOCKED
1557273693046,100,LOCKED
1557273694036,100,LOCKED
1557273695040,99,LOCKED
1557273696038,99,LOCKED
1557273697023,98,LOCKED
1557273698021,97,LOCKED
1557273699012,94,LOCKED
1557273700028,99,LOCKED
1557273701007,98,LOCKED
1557273702016,97,LOCKED
1557273703007,97,LOCKED
1557273704005,96,LOCKED
1557273704996,95,LOCKED
1557273705984,90,LOCKED
1557273706996,91,LOCKED
1557273707982,90,LOCKED
1557273708997,90,LOCKED
1557273709975,90,LOCKED
1557273711052,91,LOCKED
1557273711966,92,LOCKED
1557273712981,92,LOCKED
1557273713972,92,LOCKED
1557273714951,93,LOCKED
1557273715950,93,LOCKED
1557273716957,93,LOCKED
1557273717949,94,LOCKED
1557273718939,94,LOCKED
1557273719946,94,LOCKED
1557273720967,93,LOCKED
1557273722014,93,LOCKED
1557273722920,94,LOCKED
1557273723913,95,LOCKED
1557273724913,96,LOCKED
1557273725930,96,LOCKED
1557273726914,94,LOCKED
1557273727922,93,LOCKED
1557273728901,91,LOCKED
1557273729892,91,LOCKED
1557273730885,91,LOCKED
1557273731895,91,LOCKED
1557273733048,91,LOCKED
1557273733894,90,LOCKED
1557273734952,90,LOCKED
1557273735874,91,LOCKED
1557273736861,91,LOCKED
1557273737866,91,LOCKED
1557273738869,91,LOCKED
1557273739888,91,LOCKED
1557273740925,91,LOCKED
1557273741859,92,LOCKED
1557273742840,92,LOCKED
1557273743853,92,LOCKED
1557273744837,92,LOCKED
1557273745830,91,LOCKED
1557273746828,92,LOCKED
1557273747839,92,LOCKED
1557273748838,93,LOCKED
1557273749812,94,LOCKED
1557273750812,94,LOCKED
1557273751810,95,LOCKED
1557273752803,95,LOCKED
1557273753797,95,LOCKED
1557273754813,95,LOCKED
1557273755810,95,LOCKED
1557273756788,96,LOCKED
1557273757792,102,LOCKED
1557273758780,101,LOCKED
1557273759784,100,LOCKED
1557273760783,99,LOCKED
1557273761783,98,LOCKED
1557273762803,98,LOCKED
1557273763757,97,LOCKED
1557273764761,97,LOCKED
1557273765770,97,LOCKED
1557273766750,96,LOCKED
1557273767764,96,LOCKED
1557273768753,96,LOCKED
1557273769749,96,LOCKED
1557273770734,96,LOCKED
1557273771725,95,LOCKED
1557273772727,94,LOCKED
1557273773760,94,LOCKED
1557273774726,95,LOCKED
1557273775713,100,LOCKED
1557273776727,102,LOCKED
1557273777755,101,LOCKED
1557273778772,101,LOCKED
1557273779705,101,LOCKED
1557273780721,101,LOCKED
1557273781746,101,LOCKED
1557273782684,101,LOCKED
1557273783701,101,LOCKED
1557273784720,101,LOCKED
1557273785731,101,LOCKED
1557273786667,101,LOCKED
1557273787672,101,LOCKED
1557273788704,101,LOCKED
1557273789714,101,LOCKED
1557273790652,101,LOCKED
1557273791649,100,LOCKED
1557273792660,98,LOCKED
1557273793646,99,LOCKED
1557273794643,99,LOCKED
1557273795630,99,LOCKED
1557273796634,100,LOCKED
1557273797632,100,LOCKED
1557273798630,100,LOCKED
1557273799617,100,LOCKED
1557273800619,103,LOCKED
1557273801613,102,LOCKED
1557273802605,102,LOCKED
1557273803600,102,LOCKED
1557273804604,100,LOCKED
1557273805602,102,LOCKED
1557273806590,100,LOCKED
1557273807597,101,LOCKED
1557273808587,100,LOCKED
1557273809587,100,LOCKED
1557273810574,100,LOCKED
1557273811581,99,LOCKED
1557273812583,99,LOCKED
1557273813577,99,LOCKED
1557273814567,99,LOCKED
1557273815557,98,LOCKED
1557273816587,98,LOCKED
1557273817562,98,LOCKED
1557273818554,98,LOCKED
1557273819555,98,LOCKED
1557273820547,105,LOCKED
1557273821549,102,LOCKED
1557273822533,102,LOCKED
1557273823526,100,LOCKED
1557273824532,99,LOCKED
1557273825534,102,LOCKED
1557273826525,100,LOCKED
1557273827522,102,LOCKED
1557273828504,102,LOCKED
1557273829524,102,LOCKED
1557273830508,102,LOCKED
1557273831498,101,LOCKED
1557273832493,101,LOCKED
1557273833498,101,LOCKED
1557273834498,101,LOCKED
1557273835489,101,LOCKED
1557273836480,101,LOCKED
1557273837479,100,LOCKED
1557273838476,100,LOCKED
1557273839475,100,LOCKED
1557273840468,100,LOCKED
1557273841453,105,LOCKED
1557273842461,105,LOCKED
1557273843445,105,LOCKED
1557273844449,105,LOCKED
